visitorid,itemid,predicted_prob
660874,47605,0.029311342
660877,224744,0.7190512
660877,224744,0.7190512
660877,224744,0.7190512
660877,224744,0.7190512
660884,371419,0.00878372
660886,273490,0.02121144
660913,2333,0.018173737
660946,286217,0.08690659
660978,355670,0.32988608
660978,355670,0.32988608
660978,464954,0.15685073
660978,399662,0.10285242
660978,5532,0.10285242
661042,240367,0.03933808
661043,114250,0.18698503
661043,114250,0.18698503
661043,323441,0.051259685
661055,244571,0.06100003
661105,200763,0.06367286
661151,168988,0.029201696
661178,340475,0.0096653635
661192,145995,0.039527036
661195,230928,0.10185104
661208,49544,0.013436729
661210,52353,0.06374788
661211,375962,0.050387263
661211,111830,0.049022295
661288,158627,0.008075429
661293,121763,0.033218578
661306,250008,0.052756328
661306,298726,0.052756328
661336,366313,0.028697899
661361,228287,0.1396559
661361,29757,0.13941805
661367,93558,0.1652006
661393,413990,0.020891413
661396,200537,0.5894032
661405,184677,0.29054603
661405,184677,0.29054603
661439,181417,0.19452445
661439,5550,0.17412032
661439,232824,0.15592146
661439,356668,0.094495445
661448,339305,0.8440669
661448,339305,0.81946427
661448,339305,0.81946427
661448,339305,0.81946427
661473,133814,0.5074902
661473,133814,0.5074902
661473,133814,0.5074902
661473,133814,0.5074902
661473,133814,0.5074902
661488,94296,0.009394099
661495,424199,0.08312307
661509,446978,0.75275886
661509,446978,0.74353683
661509,446978,0.7396765
661509,59765,0.5168619
661535,44822,0.1840912
661535,44822,0.1840912
661555,129417,0.006633294
661561,372188,0.10427992
661726,429094,0.05391557
661728,457995,0.00878372
661731,331311,0.6270147
661731,331311,0.6270147
661740,44047,0.006091583
661748,16661,0.0052812714
661753,9970,0.0871253
661757,225802,0.046858758
661757,292007,0.03024216
661763,303253,0.0096653635
661805,464731,0.059773974
661814,399857,0.25928017
661814,298499,0.24160634
661814,433500,0.18132487
661814,159344,0.18132487
661814,411410,0.18132487
661824,441668,0.0127641745
661851,437063,0.032256
661879,234198,0.042750902
661890,173974,0.06597108
661986,262591,0.09765591
661994,250015,0.6179895
661994,250015,0.6179895
662045,96059,0.009073034
662057,82454,0.017999299
662058,146387,0.01956323
662099,462461,0.02775174
662101,128908,0.095509626
662106,15761,0.057382286
662168,184628,0.7912253
662168,37029,0.78580225
662168,37029,0.78580225
662168,37029,0.78580225
662168,184628,0.7691487
662212,457231,0.1733902
662212,75446,0.09340182
662213,290126,0.08856194
662254,421924,0.06389757
662282,444754,0.7190512
662282,444754,0.7190512
662282,444754,0.7190512
662282,444754,0.67621565
662340,165358,0.04348052
662389,277794,0.08419373
662393,423745,0.0075323586
662397,207923,0.047575664
662420,32685,0.029133203
662452,49384,0.050521765
662467,450135,0.62652206
662467,450135,0.62652206
662490,398489,0.016024644
662516,360028,0.0096653635
662519,258243,0.16970322
662534,272952,0.007523787
662559,200370,0.033290964
662592,323194,0.23780061
662616,375731,0.014150165
662619,173570,0.057382286
662651,409434,0.007902662
662676,238719,0.01012467
662688,161492,0.017737538
662760,69823,0.009487986
662821,186352,0.037015423
662869,339159,0.0069554606
662884,113281,0.112257116
662884,340825,0.043903954
662893,173007,0.007673459
662896,231417,0.10185104
662939,348821,0.027526237
662942,146797,0.80811185
662942,146797,0.7747441
662942,146797,0.7677988
662942,146797,0.74124014
662969,111282,0.029661711
662982,88700,0.4151959
662982,88700,0.4151959
663047,75488,0.02239268
663067,167271,0.008733698
663085,203471,0.004688685
663086,268883,0.8510015
663086,268883,0.8510015
663086,268883,0.83775
663086,268883,0.7543908
663086,268883,0.7543908
663090,378961,0.023695398
663177,161449,0.045732606
663192,236814,0.83158946
663192,236814,0.83158946
663192,236814,0.83158946
663192,236814,0.83158946
663192,236814,0.83158946
663218,389471,0.06504671
663222,334136,0.00878372
663234,149233,0.24678056
663238,461915,0.39349344
663238,161120,0.38448626
663238,161120,0.38448626
663238,161120,0.38448626
663238,161120,0.38448626
663251,438412,0.106552586
663290,56782,0.14484689
663291,378063,0.012744337
663295,24086,0.5973435
663295,24086,0.5973435
663299,449567,0.5750662
663299,449567,0.5750662
663312,219485,0.03435234
663313,335975,0.0034189343
663314,47139,0.007523787
663327,316799,0.00878372
663344,253188,0.08401569
663376,122488,0.017737538
663423,302060,0.022726122
663454,326184,0.00369773
663514,212672,0.07343675
663525,220165,0.044156697
663573,148790,0.5371099
663573,148790,0.5371099
663625,277137,0.0745339
663627,133814,0.026581706
663658,167978,0.050740756
663658,98467,0.03806692
663676,441896,0.03768522
663676,365883,0.02189148
663728,151444,0.006791733
663741,349146,0.01925688
663750,293316,0.058910895
663766,11311,0.04016865
663776,262813,0.0069188173
663787,63092,0.15007094
663787,255441,0.08759168
663787,219936,0.08594054
663788,13280,0.073035665
663790,397454,0.080343336
663805,651,0.81808704
663805,651,0.81808704
663805,651,0.81808704
663823,12555,0.06213732
663835,448418,0.009394099
663933,120904,0.030048909
663957,364345,0.086126156
664002,359362,0.02939782
664022,391992,0.018674081
664031,450135,0.5993999
664031,450135,0.5993999
664163,269233,0.0048054294
664180,318007,0.12474078
664180,448534,0.08759168
664180,363500,0.08759168
664188,38932,0.8089595
664188,134309,0.7824284
664188,134309,0.7824284
664188,134309,0.7824284
664188,134309,0.7824284
664211,230257,0.06926005
664211,336891,0.036049917
664225,392669,0.0096653635
664239,282155,0.014139846
664282,138427,0.022228112
664309,346456,0.06597108
664331,362958,0.02388604
664346,160272,0.017983507
664364,175574,0.17078927
664364,174986,0.09897073
664364,101718,0.09897073
664370,133398,0.45023358
664370,133398,0.45023358
664370,226237,0.09448327
664374,405182,0.042840913
664383,22926,0.030374208
664390,174380,0.122140594
664391,212239,0.007175856
664434,450788,0.64671934
664434,450788,0.63641393
664434,450788,0.63641393
664434,89438,0.6206416
664434,377843,0.40642166
664458,84499,0.01012467
664505,49016,0.02939782
664539,441605,0.033220045
664580,191060,0.5908339
664580,191060,0.5908339
664580,108452,0.5579527
664580,108452,0.5579527
664580,108452,0.5579527
664602,202634,0.097171165
664640,113833,0.0052812714
664729,14505,0.7463549
664729,14505,0.7463549
664729,14505,0.7463549
664729,14505,0.7463549
664729,428002,0.7438368
664756,70277,0.050636437
664763,317671,0.080575936
664772,338382,0.4231619
664772,338382,0.4231619
664810,389037,0.052503634
664811,43441,0.00897902
664819,30804,0.020648573
664827,211065,0.0293594
664857,436004,0.06296014
664859,323194,0.1511578
664876,258608,0.5394544
664876,200242,0.53797626
664876,200242,0.5212385
664876,5470,0.45052674
664876,309778,0.14915091
664915,374272,0.051822584
664921,330894,0.8532101
664921,330894,0.8532101
664921,330894,0.8532101
664922,133052,0.09870016
664987,821,0.09804885
665014,437869,0.007848433
665017,69564,0.026568476
665053,254324,0.056961413
665106,339663,0.24678056
665135,315193,0.007081751
665181,310608,0.058772806
665281,121595,0.07855941
665347,109661,0.021523884
665348,290348,0.026676305
665370,87778,0.029661711
665470,3768,0.02693341
665483,390353,0.032532267
665535,69533,0.05845727
665535,215596,0.029227743
665551,302116,0.07538392
665565,177522,0.6571392
665565,177522,0.6571392
665640,224162,0.65731305
665640,224162,0.6282214
665640,224162,0.6282214
665640,224162,0.6282214
665640,342143,0.34887734
665659,66706,0.06624877
665659,196000,0.024333155
665707,86929,0.62296486
665707,86929,0.62296486
665707,86929,0.62296486
665707,86929,0.62296486
665707,129031,0.5062581
665732,252925,0.35008338
665732,252925,0.31227046
665771,284282,0.10185104
665778,228392,0.095065154
665790,241275,0.34648195
665790,415553,0.1575761
665790,415553,0.1575761
665790,26271,0.085401505
665814,91755,0.008020325
665870,212871,0.29054603
665870,212871,0.27492464
665884,298206,0.028444327
665911,192036,0.0048054294
665951,47688,0.33705613
665951,346268,0.24218465
665951,433596,0.16154787
665951,40484,0.10644511
665951,38187,0.10644511
666039,134193,0.086126156
666045,216044,0.24850711
666045,301263,0.11688549
666045,301263,0.11688549
666045,94078,0.07916544
666046,394217,0.79919636
666046,394217,0.76565665
666046,394217,0.76565665
666046,394217,0.76000667
666046,394217,0.76000667
666049,450404,0.8000954
666049,450404,0.8000954
666049,450404,0.7992066
666049,450404,0.7992066
666049,450404,0.7936022
666057,267882,0.05371069
666057,172894,0.037534297
666062,254741,0.013749547
666078,376889,0.039474346
666087,350625,0.039392155
666126,463449,0.044190448
666139,319213,0.007662861
666193,160272,0.73015577
666193,160272,0.5143822
666193,334601,0.50858754
666205,11974,0.10262789
666250,99758,0.0096653635
666318,186256,0.18921246
666318,440248,0.120458536
666318,449023,0.120458536
666353,357785,0.007813231
666369,345279,0.08809259
666377,111530,0.32706076
666377,111530,0.26418212
666390,287038,0.4186315
666399,241755,0.5196908
666399,241755,0.5196908
666399,241755,0.45393538
666399,173619,0.33149818
666399,330320,0.20759688
666425,96675,0.3159618
666425,237030,0.09987372
666425,300566,0.08064285
666453,111830,0.052952785
666482,44195,0.223436
666483,99788,0.6216419
666483,99788,0.6216419
666483,99788,0.6216419
666483,248127,0.3694816
666490,309778,0.070741706
666586,401941,0.072400816
666607,30955,0.0038716816
666608,157294,0.0052812714
666626,261589,0.05937278
666626,198903,0.044120125
666648,309438,0.08750315
666660,222273,0.07647555
666676,463102,0.007848433
666690,76403,0.029027048
666739,354987,0.007523787
666740,324819,0.014139846
666750,53316,0.7135945
666750,53316,0.7135945
666750,53316,0.69563323
666761,457531,0.018173737
666764,115696,0.12586014
666781,189791,0.052107967
666784,417812,0.007673459
666792,180009,0.07761474
666792,135444,0.02345916
666833,191187,0.011113771
666853,302010,0.006091583
666856,29436,0.009394099
666860,246936,0.07053732
666883,122807,0.06183934
666904,57787,0.007848433
666908,91443,0.8060051
666908,12885,0.7743767
666908,12885,0.7743767
666908,12885,0.7743767
666908,12885,0.7743767
666912,400574,0.042660177
666933,36865,0.006633294
666960,89977,0.8866404
666960,89977,0.88445365
666960,89977,0.88445365
666972,69974,0.046558198
666999,225350,0.011113771
667009,259304,0.11756288
667083,321379,0.07481622
667096,190202,0.015130843
667217,255708,0.83468544
667217,255708,0.8309592
667217,255708,0.8301501
667217,255708,0.8301501
667217,255708,0.8301501
667254,45589,0.8092983
667254,45589,0.8092983
667254,45589,0.8092983
667254,45589,0.77183545
667254,45589,0.77183545
667286,289096,0.027088279
667307,159845,0.17271417
667307,245009,0.1443331
667307,29100,0.035610955
667331,344713,0.0069554606
667378,272527,0.0053805215
667414,242932,0.037158318
667429,112113,0.029133203
667437,76331,0.036108334
667470,4959,0.108109064
667470,291860,0.046352286
667499,342226,0.0072815455
667532,357671,0.17062205
667532,156571,0.15178618
667532,9025,0.10206105
667532,435869,0.06368755
667560,19572,0.070265606
667585,272162,0.017789945
667609,261914,0.007813231
667700,35779,0.057857558
667763,146630,0.040730376
667768,385408,0.017094882
667771,185357,0.075199395
667781,421654,0.5845337
667781,421654,0.5845337
667781,340825,0.42390317
667786,298009,0.010328245
667824,270320,0.05439381
667848,254196,0.061017387
667848,444741,0.05522312
667872,420791,0.00897902
667883,397449,0.039849594
667894,407717,0.007902662
667938,437693,0.10674214
667958,90237,0.00369773
667983,35317,0.02275035
667988,322953,0.007662861
667989,82803,0.10185104
668099,79809,0.579474
668099,79809,0.579474
668099,440745,0.26189035
668111,299264,0.04519529
668126,218399,0.009487986
668137,261695,0.03353182
668174,463283,0.029201696
668187,372146,0.02959316
668195,104070,0.007175856
668227,218794,0.29969516
668227,32581,0.20241424
668227,461686,0.15389086
668235,294787,0.39053315
668235,294787,0.39053315
668235,294787,0.39053315
668252,139401,0.1183093
668257,237901,0.7839941
668257,237901,0.7839941
668257,237901,0.7839941
668264,168675,0.009487986
668282,48747,0.77686375
668282,48747,0.77686375
668282,48747,0.77686375
668282,421029,0.5308824
668282,72534,0.5308824
668312,404729,0.06183934
668344,96163,0.007813231
668346,296989,0.07502754
668385,209267,0.16573338
668385,209267,0.16573338
668395,409405,0.018781899
668402,380493,0.23210405
668436,193359,0.054443695
668487,235460,0.50441736
668487,235224,0.4881866
668487,235224,0.48638916
668509,352742,0.0663255
668562,286313,0.052787337
668578,41217,0.028186603
668611,299894,0.00897902
668668,321379,0.09573249
668668,329274,0.094814755
668668,376450,0.094814755
668706,317968,0.038248654
668706,180807,0.015544954
668712,291770,0.007523787
668775,3563,0.026930442
668844,456895,0.039474346
668845,343502,0.109971404
668856,366809,0.081034735
668891,371050,0.007175856
668893,96660,0.008075429
668898,385550,0.08192017
668909,156542,0.06213732
668922,437704,0.46734235
668922,437704,0.43181655
668926,251576,0.014139846
668956,339547,0.03174948
669028,3825,0.0069554606
669066,381982,0.05885425
669077,325277,0.029201696
669099,284152,0.07363684
669120,53423,0.006091583
669128,147194,0.0072815455
669146,268784,0.11900499
669146,253369,0.11239106
669146,120379,0.08650144
669213,348,0.008075429
669222,397308,0.01603603
669230,4037,0.042840913
669240,187183,0.009487986
669274,269711,0.016111165
669276,64137,0.0700334
669294,229205,0.51060295
669294,229205,0.51060295
669295,400947,0.076715074
669295,459464,0.042544294
669295,376269,0.042544294
669303,246627,0.026505684
669313,457410,0.06941738
669318,120766,0.02388604
669348,414704,0.045254804
669351,200180,0.77373147
669351,200180,0.77373147
669351,200180,0.77373147
669351,200180,0.77373147
669351,200180,0.77373147
669391,243247,0.76769996
669391,459761,0.7660044
669391,459761,0.7660044
669391,357054,0.7404582
669391,361551,0.73939115
669419,462847,0.08380436
669451,390799,0.08188777
669473,272527,0.00215707
669486,46156,0.08188777
669491,210519,0.0096653635
669507,307416,0.019327702
669511,37029,0.06653646
669513,442871,0.072332814
669526,376823,0.058290154
669538,394283,0.7401344
669538,394283,0.730733
669538,394283,0.7163365
669538,91363,0.44715986
669549,353433,0.029661711
669580,160272,0.07276823
669598,236212,0.0062744375
669615,301354,0.03836476
669621,145561,0.01603603
669650,332747,0.020115137
669698,354883,0.02939782
669724,76935,0.007926996
669740,387227,0.065455526
669751,308653,0.029133203
669801,432925,0.25544283
669863,125263,0.01603603
669877,277119,0.09267477
669907,305496,0.073091775
669983,64409,0.30432707
669983,64409,0.30432707
670009,113233,0.05565137
670009,358650,0.03416527
670018,436092,0.00897902
670056,368411,0.08380436
670077,17478,0.09493328
670121,73288,0.10185104
670132,214327,0.05451634
670132,10129,0.05451634
670152,141726,0.019687371
670171,429870,0.0069554606
670184,50885,0.3846598
670184,50885,0.34098607
670202,215146,0.77968055
670202,215146,0.7736967
670202,215146,0.7736967
670202,215146,0.7736967
670202,215146,0.7554104
670225,347532,0.006709311
670253,390232,0.008733698
670335,276570,0.06977577
670335,238447,0.058401603
670391,309244,0.03013975
670416,392474,0.46722084
670416,154536,0.42025426
670416,11390,0.40763712
670416,11390,0.40763712
670416,215715,0.38963392
670481,210846,0.067618735
670487,401971,0.004688685
670508,12217,0.028893102
670523,450135,0.026963944
670584,36864,0.17609017
670636,187626,0.053963922
670707,328402,0.01012467
670738,130974,0.4739385
670750,313722,0.017750444
670772,118075,0.0072815455
670775,350963,0.012603682
670816,296594,0.02121144
670827,347616,0.007848433
670891,275357,0.30302998
670891,275357,0.30302998
670892,202933,0.05997173
670892,87627,0.05997173
670915,368060,0.025127314
670915,316779,0.022142995
670993,419200,0.05691658
671021,461056,0.031707276
671041,31004,0.034737486
671067,43892,0.043687537
671118,80181,0.007926996
671180,215905,0.007673459
671183,460553,0.07307125
671186,222893,0.0038716816
671215,6617,0.045254804
671275,41864,0.030835167
671288,197863,0.5454174
671288,197863,0.5454174
671288,181102,0.2577015
671289,343144,0.020115137
671317,439140,0.0072470387
671349,178190,0.5294847
671349,178190,0.5294847
671373,284429,0.049738787
671376,171226,0.047235657
671380,381704,0.24974848
671380,381704,0.20458834
671380,327469,0.081618175
671435,388624,0.38863775
671435,375532,0.37048075
671435,208265,0.37048075
671435,433963,0.32637686
671435,77878,0.32637686
671484,442871,0.072332814
671539,393612,0.07855941
671556,414355,0.02741278
671559,97116,0.5076049
671559,97116,0.5076049
671559,97116,0.5076049
671559,93900,0.41951406
671559,78870,0.39708555
671575,328486,0.07387003
671608,155299,0.5824359
671608,155299,0.52989054
671646,392076,0.007926996
671671,330090,0.5266235
671671,330090,0.5266235
671673,264392,0.16110162
671677,4720,0.22332938
671684,41648,0.0700334
671694,242307,0.0133171
671738,72663,0.14638563
671738,72663,0.14638563
671739,140861,0.053884543
671739,382751,0.01269861
671762,437184,0.0069188173
671807,234255,0.027873015
671842,51314,0.5647744
671842,51314,0.5217472
671842,51314,0.5217472
671859,388897,0.04853905
671859,315870,0.020281449
671863,135864,0.3125662
671867,126157,0.007902662
671879,421373,0.030835167
671895,314876,0.11989865
671895,305218,0.11883219
671906,181202,0.40063265
671906,204494,0.3952361
671906,122941,0.3415708
671906,456005,0.280672
671906,456005,0.280672
671915,661,0.008948051
671999,1625,0.062364917
672000,209954,0.007813231
672060,217268,0.018455638
672060,131387,0.018455638
672071,326743,0.06830454
672074,295039,0.08807755
672078,2367,0.047341418
672098,360677,0.009394099
672146,287755,0.4186315
672153,360974,0.030835167
672156,236109,0.51711994
672156,236109,0.51711994
672237,78119,0.06162468
672241,298283,0.06314337
672241,81076,0.025908634
672245,396768,0.03765812
672296,97139,0.13294405
672296,280375,0.12132274
672325,248097,0.6040405
672325,248097,0.6040405
672325,248097,0.6040405
672325,222418,0.53081065
672325,383029,0.53081065
672379,206925,0.78031474
672379,138114,0.6212966
672379,72944,0.6212966
672379,117659,0.6158855
672379,117659,0.6158855
672412,389548,0.007902662
672429,371572,0.0062744375
672447,455804,0.07557112
672487,195188,0.012086782
672561,64482,0.06466068
672631,201332,0.08192017
672671,348613,0.026132727
672697,1981,0.039552346
672698,272789,0.5293475
672698,272789,0.5293475
672708,146298,0.0069188173
672710,77173,0.49552628
672710,340749,0.42976046
672710,340749,0.42976046
672710,161346,0.22310698
672729,276386,0.16198891
672729,269654,0.15845607
672744,318333,0.025752153
672747,108083,0.07602
672759,261810,0.073019736
672766,14957,0.03746312
672767,431918,0.82888544
672767,431918,0.82888544
672767,431918,0.82888544
672776,311652,0.044156697
672783,257599,0.20228846
672785,227869,0.76625943
672785,227869,0.76625943
672785,227869,0.76625943
672785,227869,0.76625943
672785,281003,0.7350422
672786,335331,0.03730138
672795,65437,0.5784951
672795,65437,0.5784951
672822,397931,0.007081751
672867,70039,0.5382754
672867,70039,0.5382754
672919,57578,0.052142072
672937,351042,0.4298795
672937,351042,0.41259363
672937,413114,0.081618175
672939,212995,0.8270398
672939,212995,0.8225115
672939,212995,0.8202491
672939,212995,0.7914506
672939,212995,0.74457
672952,2771,0.024236597
673021,36959,0.029201696
673030,463280,0.06662955
673044,202716,0.14781807
673044,360981,0.092571795
673044,186152,0.092571795
673062,145716,0.223436
673152,260539,0.06108012
673155,44402,0.042840913
673184,157826,0.1695558
673184,157826,0.1695558
673185,250574,0.02571443
673185,314397,0.02571443
673240,275423,0.03660466
673272,49712,0.006633294
673276,16420,0.07674946
673384,279974,0.01603603
673439,40786,0.007081751
673446,419560,0.02693341
673455,218531,0.08251008
673525,97006,0.12648347
673525,93012,0.08562464
673544,96935,0.5486981
673544,67155,0.28812572
673544,67155,0.28812572
673556,460658,0.036360547
673562,265053,0.029201696
673572,428554,0.6041985
673572,428554,0.6041985
673572,428554,0.6041985
673572,448494,0.5905914
673572,85579,0.5468464
673584,265328,0.032934204
673602,12163,0.075199395
673633,309863,0.2791541
673633,309863,0.2791541
673633,172068,0.26189035
673644,210585,0.4478208
673644,210585,0.4478208
673683,430200,0.12044446
673747,243355,0.85255766
673747,243355,0.85255766
673747,243355,0.85255766
673805,387522,0.017999299
673815,317716,0.08562464
673815,142428,0.06402025
673857,410582,0.25962198
673857,36310,0.17048575
673857,260579,0.16752948
673858,225727,0.040704243
673869,350629,0.47340554
673869,109807,0.3452056
673869,109807,0.3452056
673870,111530,0.009059235
673879,353143,0.008021842
673889,101845,0.7290829
673889,101845,0.6532728
673897,422948,0.58802724
673897,71594,0.5477716
673897,71594,0.5477716
673897,71594,0.5477716
673897,71594,0.5477716
673927,425647,0.0069554606
673990,196923,0.3842644
673990,234351,0.3842644
673990,449010,0.27490154
673990,69533,0.22858468
674034,296901,0.00878372
674218,333072,0.007926996
674250,264604,0.55051357
674250,312495,0.17793821
674304,382499,0.34294772
674329,436088,0.006633294
674390,314108,0.55607843
674390,314108,0.5456099
674422,372569,0.74783313
674422,372569,0.74783313
674422,372569,0.74783313
674428,128218,0.04841417
674436,207581,0.1840912
674436,207581,0.17493404
674444,144507,0.69134676
674444,29782,0.48144555
674444,29782,0.48144555
674444,29782,0.48144555
674444,267876,0.16962944
674545,272527,0.0029464918
674589,224348,0.5919722
674589,224348,0.5919722
674596,172453,0.030565917
674626,229912,0.054093685
674644,308831,0.13989304
674644,128575,0.110667035
674672,449571,0.026501032
674689,457027,0.007848433
674696,226800,0.006091583
674717,87369,0.0635994
674725,149200,0.6258842
674725,149200,0.6258842
674725,287739,0.43803722
674736,460073,0.008075429
674755,402829,0.0072815455
674767,62118,0.61639494
674767,62118,0.2291078
674895,225279,0.09961269
674895,314789,0.098906755
674895,127237,0.07034193
675050,338964,0.01584116
675060,359222,0.2898745
675060,359222,0.2898745
675066,460461,0.24678056
675080,66424,0.035484817
675081,295898,0.007813231
675082,122263,0.053467676
675082,174752,0.025908634
675148,62417,0.45700946
675148,62417,0.45700946
675167,219297,0.8379911
675167,219297,0.8379911
675167,219297,0.8379911
675167,219297,0.8379911
675167,254776,0.8337384
675184,104730,0.01012467
675218,143643,0.09823724
675292,29173,0.05256167
675297,459475,0.06797673
675351,87417,0.080575936
675358,22002,0.013939571
675359,69533,0.08025492
675385,77608,0.012086782
675392,1836,0.0062744375
675396,357474,0.2317839
675396,357474,0.2317839
675396,126555,0.15795296
675396,103221,0.1402951
675396,359251,0.1402951
675398,77114,0.008733698
675404,158666,0.014581017
675487,37770,0.10185104
675507,145083,0.15769446
675507,60323,0.06489622
675512,114121,0.539378
675512,167126,0.5223609
675512,113440,0.46873096
675512,10040,0.3304875
675512,158515,0.3278214
675565,419181,0.034258157
675576,96924,0.018895252
675583,8518,0.11410163
675596,115323,0.3742454
675596,115323,0.3742454
675596,140644,0.27053672
675596,140644,0.27053672
675596,190246,0.24472685
675615,84160,0.012406678
675615,370653,0.010805383
675645,188228,0.063993275
675646,292348,0.11410163
675663,228993,0.008733698
675705,460304,0.007673459
675717,315378,0.026676305
675771,33956,0.082161516
675771,194791,0.0046125925
675793,196079,0.009487986
675825,164566,0.097171165
675878,377354,0.41139475
675878,377354,0.41139475
675878,377354,0.41139475
675888,102766,0.0069188173
675901,340921,0.83069944
675901,340921,0.83069944
675901,340921,0.83069944
675901,340921,0.83069944
675901,340921,0.83069944
675911,294002,0.018173737
675912,236827,0.011113771
675922,112387,0.009394099
675927,109562,0.018173737
675957,269908,0.10185104
675972,361822,0.0069188173
675982,265674,0.04097083
675987,119283,0.20042987
675988,437293,0.5885179
675988,243171,0.26442897
675988,243171,0.26052916
675990,155350,0.008239612
675993,432093,0.007662861
676014,70617,0.03933808
676098,165415,0.059619304
676107,175652,0.23496257
676142,49339,0.5790005
676142,49339,0.5790005
676142,150979,0.43803722
676167,261288,0.052107967
676200,309778,0.07446727
676200,309778,0.07261935
676259,57389,0.055882763
676263,51405,0.042750902
676276,53740,0.013059029
676281,295727,0.14728603
676298,341613,0.032934204
676303,346846,0.030704223
676303,66061,0.030704223
676308,399674,0.08893289
676404,291220,0.008075429
676406,281366,0.054532584
676438,264604,0.6442174
676438,203877,0.38908353
676438,217453,0.28269923
676438,217453,0.28269923
676438,217453,0.28269923
676456,170044,0.02693341
676463,416351,0.006633294
676521,457272,0.012603682
676542,456578,0.117773235
676561,39449,0.03397163
676662,320617,0.047341418
676687,144507,0.8616615
676687,144507,0.8616615
676687,144507,0.8616615
676687,144507,0.8616615
676687,144507,0.8616615
676692,128188,0.02425411
676698,408195,0.027526237
676721,439918,0.008948051
676733,428554,0.27519172
676734,191730,0.0052812714
676767,17816,0.05783895
676767,46341,0.028760903
676790,407325,0.223436
676794,401675,0.01359001
676801,137921,0.0069554606
676878,324333,0.00897902
676900,25570,0.13350318
676900,232933,0.13350318
676904,37583,0.06314337
676904,31067,0.032583363
676936,84604,0.0668794
676969,10034,0.48755023
676969,464731,0.39037207
676969,276704,0.32423565
676969,276704,0.32423565
676969,361255,0.18313162
676973,364465,0.026568476
676987,71490,0.3468106
676987,71490,0.3468106
677010,110415,0.012086782
677095,9436,0.06466068
677107,390202,0.02939782
677151,377385,0.051538933
677158,257839,0.0075323586
677173,18194,0.042840913
677205,341780,0.039916724
677221,389062,0.0048054294
677295,110253,0.022860035
677324,383773,0.008021842
677328,235549,0.48700035
677328,235549,0.48700035
677354,115244,0.12609908
677354,320620,0.11511727
677425,4613,0.036136262
677437,172605,0.050586775
677446,46369,0.11652595
677454,308867,0.20721109
677538,159400,0.007662861
677541,342367,0.57463884
677541,342367,0.57463884
677562,77631,0.039474346
677660,184086,0.067545414
677660,61784,0.055194385
677676,112677,0.039392155
677708,260284,0.76540864
677708,260284,0.6144629
677708,260284,0.6144629
677708,260284,0.6144629
677713,282466,0.034720816
677717,383033,0.17260663
677717,386947,0.15615623
677717,192960,0.08110338
677733,41850,0.007926996
677741,291217,0.7595303
677741,291217,0.7595303
677741,291217,0.7595303
677741,291217,0.7595303
677770,117634,0.004688685
677782,362391,0.4922141
677782,362391,0.4922141
677789,41942,0.7243251
677789,41942,0.7243251
677789,351798,0.5954446
677789,443795,0.5062713
677789,297565,0.5062713
677803,299437,0.0074576777
677847,249079,0.029311342
677856,971,0.59366417
677856,971,0.27728418
677871,111097,0.022766814
677891,272527,0.014881149
678039,26644,0.026542068
678056,202809,0.5496704
678056,202809,0.24967921
678135,31471,0.07180484
678141,197635,0.50657433
678141,197635,0.4802409
678159,146364,0.72919506
678159,74953,0.68064547
678159,74953,0.68064547
678159,74953,0.68064547
678162,331311,0.03414052
678195,452896,0.032854497
678195,354759,0.022345986
678224,252876,0.018173737
678298,17796,0.10185104
678302,230483,0.012603682
678303,330894,0.14291012
678346,143621,0.029660206
678362,266900,0.5525908
678362,465276,0.487639
678362,181673,0.36413327
678362,14200,0.30429307
678362,14200,0.29401982
678398,202293,0.033387292
678421,127123,0.12887119
678457,361287,0.11110383
678457,10880,0.11110383
678498,208051,0.025844192
678582,144706,0.7239127
678582,260194,0.6839916
678582,260194,0.6839916
678582,260194,0.6839916
678582,37313,0.6509106
678625,399569,0.45055258
678625,399569,0.45055258
678634,112798,0.027526237
678661,184998,0.036627386
678672,213102,0.090155065
678672,324822,0.07435622
678678,65497,0.08917874
678682,434308,0.24678056
678777,350819,0.035113532
678835,327111,0.012744337
678871,300231,0.082599334
678890,141606,0.01359001
678957,384401,0.008239612
679034,375962,0.08000572
679071,53822,0.007926996
679122,81705,0.5855669
679122,81705,0.5855669
679126,350788,0.43181655
679126,350788,0.43181655
679143,375492,0.036992006
679155,71342,0.012603682
679183,172907,0.0074576777
679206,389994,0.0048054294
679215,233635,0.48939848
679215,308626,0.27234212
679215,91046,0.2099854
679215,294253,0.1949856
679225,418572,0.076866604
679242,461061,0.257533
679293,76491,0.08380436
679347,416053,0.008239612
679375,363645,0.7936414
679375,363645,0.76704234
679375,363645,0.76704234
679386,277096,0.030565917
679393,18893,0.17683165
679419,62361,0.104514696
679453,226343,0.07435622
679453,71172,0.023522241
679474,368057,0.12377901
679474,83791,0.07989681
679501,307306,0.050525285
679558,299677,0.8163623
679558,299677,0.8163623
679570,78290,0.004688685
679584,23087,0.053963922
679624,121396,0.01012467
679697,111875,0.7189706
679697,111875,0.7001057
679697,111875,0.677484
679754,102427,0.012744337
679758,273890,0.76248
679758,273890,0.76248
679758,273890,0.76248
679758,206476,0.4336472
679764,139321,0.03516279
679810,269850,0.01584116
679832,446562,0.024236597
679841,251280,0.35008338
679841,251280,0.35008338
679905,369170,0.16409414
679905,232025,0.04642027
